name	nview	persistent	distant	ztype	piece	water_piece	no_in_water	ground_only	ground_piece	clip_ground	clip_everything	not_on_wood	not_on_tilting	not_on_floor	no_clipping	allow_alt_ground	comfort	space_req	category	piece_name	wnt	material	health	supports	no_support_wear	no_roof_wear	hit_noise	min_tool_tier	ship	ship_force	ship_disable_level	ship_water_offset	ship_impact_dmg	ship_ashlands_ready	ship_has_sail	floating	float_water_offset	rigidbody	rb_mass	rb_kinematic	container	container_slots
Ashlands_Fortress_Floor	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	5	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Gate	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	6000	1	0	0	0	5	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Gate_Door	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	6000	1	1	0	0	5	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_Pillar	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_Pillar_base	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_Pillar_base_frac	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_Pillar_frac	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_PillarTop	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_PillarTop_frac	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_PillarTopStone	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_PillarTopStone_frac	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Fortress_Wall_Spikes	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	2	1500	1	1	0	0	5	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip_broken1	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip_broken2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	0	200	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip2_broken1	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip2_broken2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	0	200	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip3	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip3_broken1	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	0	600	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip3_broken2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Pillar4_tip3_broken3	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	0	200	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_PillarBase3_double	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ramp	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_rock1	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_rock2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_1point5x1point5	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_1point5x1point5_broken	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	200	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_3x3	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_3x3_broken1	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_3x3_broken2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_3x3_broken3	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_6x6	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_6x6_broken1	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	750	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Floor_6x6_broken2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	750	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Ramp	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Ramp_Upsidedown	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_TopStone	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	300	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_twist_ArchBig	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	666	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_twist_PillarBase	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	750	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_twist_PillarBaseSmall	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_4x6	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Broken3_4x6	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	333	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Broken4_4x6	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	333	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Broken5_4x6	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	333	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Top_wHole	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	1	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Window_4x6_broken2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Window_4x6_broken3	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Window_4x6_broken4	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	333	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Window_4x6_broken5	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	333	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Window_4x6_broken6	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	333	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Ruins_Wall_Windows_Broken_4x6	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_StairsBroad	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	6	1000	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	5	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_cornerL	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_cornerL_top	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_cornerR	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_cornerR_top	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_edge	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_edge_top	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_edge2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_edge2_top	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_Wall_2x2_top	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	5	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_WallBlock	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_WallBlock_1x2x2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	$piece_stonewall1x1	1	4	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Ashlands_WallBlock_base	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	$piece_stonewall1x1	1	4	1500	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsBranch1	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsBranch2	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsBranch3	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsBush1	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsBush2	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTree1	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTree3	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTree4	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTree5	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTree6	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTree6_big	1	1	1	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTreeLog1	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	1	0.3	1	100	0	0	na
AshlandsTreeLog2	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	1	0.3	1	100	0	0	na
AshlandsTreeLogHalf1	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	1	0.3	1	50	0	0	na
AshlandsTreeLogHalf2	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	1	0.3	1	50	0	0	na
AshlandsTreeStump1	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTreeStump2	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AshlandsTreeStump3	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_arch_big	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodarch_big	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_arch_bottom	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodarch_bottom	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_arch_top	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodarch_top	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_beam_1m	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_beam_1m	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_beam_2m	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_beam_2m	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_bed	1	1	0	2	1	0	1	0	0	0	0	0	1	0	1	0	1	0	4	$piece_ashwood_bed	1	0	100	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_deco_floor	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_floor_deco	1	0	200	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_decowall_2x2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_decowall	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_decowall_divider	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_decowall_divider	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_decowall_tree	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_decowall_tree	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_door	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_door	1	0	1000	0	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_floor_1x1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_floor_1x1	1	0	100	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_floor_2x2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_floor_2x2	1	0	200	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_halfwall_1x2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_halfwall	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_pole_1m	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_pole_1m	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_pole_2m	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_pole_2m	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_quarterwall_1x1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_quarterwall	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_stair	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodstair	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_2x2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_wall	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_arch	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwood_archedwall	1	0	400	1	1	1	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_beam_26	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodbeam26	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_beam_26_alt	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodbeam26	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_beam_45	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodbeam45	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_beam_45_alt	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodbeam45	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_beam_67	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	$piece_ashwoodbeam67	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_cross_26	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodcross26	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_cross_26_alt	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodcross26	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_cross_45	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodcross45	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_cross_45_alt	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodcross45	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_cross_67	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	$piece_ashwoodwallrooftop67	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_roof_26	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodwallroof_26	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_roof_26_upsidedown	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodwallroof_26_upsidedown	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_roof_45	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodwallroof_45	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_roof_45_upsidedown	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	$piece_ashwoodwallroof_45_upsidedown	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_roof_67_a	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	$piece_ashwoodwallroof67	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
ashwood_wall_roof_67_upsidedown	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	$piece_ashwoodwallroof67upsidedown	1	0	400	1	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
AskBladder	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
AskHide	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
Asksvin	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	10	0	0	na
asksvin_carrion	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	1	150	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
asksvin_carrion2	1	1	0	2	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	1	1	150	0	1	0	0	0	0	na	na	na	na	na	na	0	na	0	na	na	0	na
Asksvin_hatchling	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	60	0	0	na
AsksvinCarrionNeck	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	15	0	0	na
AsksvinCarrionPelvic	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	15	0	0	na
AsksvinCarrionRibcage	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	15	0	0	na
AsksvinCarrionSkull	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	15	0	0	na
AsksvinEgg	1	1	0	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	na	na	0	na	1	1	0	0	na
